CustomerID,Gender,Age,Items Purchased,Category,Purchase Amount,Shipping Type,Subscription Status,Season,Country,Age Group
1023,Female,22,Jeans,Clothing,55,Next Day Air,Yes,Spring,Albania,18-24
1024,Male,22,Jeans,Clothing,98,Next Day Air,Yes,Spring,Albania,18-24
1025,Female,22,Jeans,Clothing,99,Next Day Air,Yes,Spring,Albania,18-24
1026,Female,22,Jeans,Clothing,65,Next Day Air,Yes,Spring,Albania,18-24
1027,Male,22,Jeans,Clothing,35,Next Day Air,Yes,Spring,Albania,18-24
1028,Male,22,Jeans,Clothing,85,Next Day Air,Yes,Spring,Albania,18-24
1029,Male,22,Jeans,Clothing,96,Next Day Air,Yes,Spring,Albania,18-24
1030,Male,22,Jeans,Clothing,74,Next Day Air,Yes,Spring,Albania,18-24
1031,Male,22,Jeans,Clothing,52,Next Day Air,Yes,Spring,Albania,18-24
1032,Male,22,Jeans,Clothing,22,Next Day Air,Yes,Spring,Albania,18-24
1033,Female,22,Jeans,Clothing,21,Next Day Air,Yes,Spring,Albania,18-24
1034,Female,22,Jeans,Clothing,45,Next Day Air,Yes,Spring,Albania,18-24
1035,Male,22,Jeans,Clothing,77,Next Day Air,Yes,Spring,Albania,18-24
1036,Female,22,Jeans,Clothing,50,Next Day Air,Yes,Spring,Albania,18-24
1037,Female,22,Jeans,Clothing,25,Next Day Air,Yes,Spring,Albania,18-24
1038,Male,22,Jeans,Clothing,15,Next Day Air,Yes,Spring,Albania,18-24
1039,Male,23,Jeans,Clothing,69,Next Day Air,Yes,Spring,Albania,18-24
1040,Female,25,Jeans,Clothing,85,Next Day Air,Yes,Spring,Albania,18-24
1041,Female,46,Jeans,Clothing,12,Next Day Air,Yes,Spring,Albania,45-54
1042,Male,28,Jeans,Clothing,100,Next Day Air,Yes,Spring,Albania,25-34
1043,Female,24,Jeans,Clothing,23,Next Day Air,Yes,Spring,Albania,18-24
1044,Female,27,Jeans,Clothing,14,Next Day Air,Yes,Spring,Albania,25-34
1045,Male,22,Jeans,Clothing,25,Next Day Air,Yes,Spring,Albania,18-24
1046,Male,22,Jeans,Clothing,41,Next Day Air,Yes,Spring,Albania,18-24
1047,Male,22,Jeans,Clothing,22,Next Day Air,Yes,Spring,Albania,18-24
1048,Female,22,Jeans,Clothing,63,Next Day Air,Yes,Spring,Albania,18-24
1049,Female,22,Jeans,Clothing,55,Next Day Air,Yes,Spring,Albania,18-24
1050,Male,22,Jeans,Clothing,98,Next Day Air,Yes,Spring,Albania,18-24
1051,Male,22,Jeans,Clothing,99,Next Day Air,Yes,Spring,Albania,18-24
1052,Male,22,Jeans,Clothing,65,Next Day Air,Yes,Spring,Albania,18-24
1053,Female,22,Jeans,Clothing,35,Next Day Air,Yes,Spring,Albania,18-24
1054,Female,22,Jeans,Clothing,85,Next Day Air,Yes,Spring,Albania,18-24
1055,Female,22,Jeans,Clothing,96,Next Day Air,Yes,Spring,Albania,18-24
1056,Female,22,Jeans,Clothing,74,Next Day Air,Yes,Spring,Albania,18-24
1057,Male,22,Jeans,Clothing,52,Next Day Air,Yes,Spring,Albania,18-24
1058,Female,22,Jeans,Clothing,22,Next Day Air,Yes,Spring,Albania,18-24
1059,Male,22,Jeans,Clothing,21,Next Day Air,Yes,Spring,Albania,18-24
1060,Female,22,Jeans,Clothing,45,Next Day Air,Yes,Spring,Albania,18-24
1061,Female,22,Jeans,Clothing,77,Next Day Air,Yes,Spring,Albania,18-24
1062,Female,22,Jeans,Clothing,50,Next Day Air,Yes,Spring,Albania,18-24
1063,Male,22,Jeans,Clothing,25,Next Day Air,Yes,Spring,Albania,18-24
1064,Female,22,Jeans,Clothing,15,Next Day Air,Yes,Spring,Albania,18-24
1065,Male,22,Jeans,Clothing,69,Next Day Air,Yes,Spring,Albania,18-24
1066,Female,22,Jeans,Clothing,85,Next Day Air,Yes,Spring,Albania,18-24
1067,Male,33,Jeans,Clothing,12,Next Day Air,Yes,Spring,Albania,25-34
1068,Female,33,Jeans,Clothing,100,Next Day Air,Yes,Spring,Albania,25-34
1069,Female,33,Jeans,Clothing,23,Next Day Air,Yes,Spring,Albania,25-34
1070,Male,33,Jeans,Clothing,14,Next Day Air,Yes,Spring,Albania,25-34
1071,Male,33,Jeans,Clothing,25,Free Shipping,Yes,Spring,Albania,25-34
1072,Male,33,Jeans,Clothing,41,Free Shipping,Yes,Spring,Albania,25-34
1073,Male,33,Jeans,Clothing,22,Free Shipping,Yes,Spring,Albania,25-34
1074,Male,33,Jeans,Clothing,63,Free Shipping,Yes,Spring,Albania,25-34
1075,Female,33,Jeans,Clothing,55,Free Shipping,Yes,Spring,Albania,25-34
1076,Female,33,Jeans,Clothing,98,Free Shipping,Yes,Spring,Albania,25-34
1077,Male,33,Jeans,Clothing,99,Free Shipping,Yes,Spring,Albania,25-34
1078,Male,33,Jeans,Clothing,65,Free Shipping,Yes,Spring,Albania,25-34
1079,Male,33,Jeans,Clothing,35,Free Shipping,Yes,Spring,Albania,25-34
1080,Male,33,Jeans,Clothing,85,Free Shipping,Yes,Spring,Albania,25-34
1081,Female,33,Jeans,Clothing,96,Free Shipping,Yes,Spring,Albania,25-34
1082,Female,33,Jeans,Clothing,74,Free Shipping,Yes,Spring,Albania,25-34
1083,Male,33,Jeans,Clothing,52,Free Shipping,Yes,Spring,Albania,25-34
1084,Female,33,Jeans,Clothing,22,Free Shipping,Yes,Spring,Albania,25-34
1085,Female,33,Jeans,Clothing,21,Free Shipping,Yes,Spring,Albania,25-34
1086,Male,33,Jeans,Clothing,45,Free Shipping,Yes,Spring,Albania,25-34
1087,Female,33,Jeans,Clothing,77,Free Shipping,Yes,Spring,Albania,25-34
1088,Male,60,Jeans,Clothing,50,Free Shipping,Yes,Spring,Albania,55-64
1089,Female,60,Jeans,Clothing,25,Free Shipping,Yes,Spring,Albania,55-64
1090,Female,60,Jeans,Clothing,15,Free Shipping,Yes,Spring,Albania,55-64
1091,Female,60,Jeans,Clothing,69,Free Shipping,Yes,Spring,Albania,55-64
1092,Female,60,Jeans,Clothing,85,Free Shipping,Yes,Spring,Albania,55-64
1093,Male,60,Jeans,Clothing,12,Free Shipping,Yes,Spring,Albania,55-64
1094,Female,60,Jeans,Clothing,100,Free Shipping,Yes,Spring,Albania,55-64
1095,Female,60,Jeans,Clothing,23,Free Shipping,Yes,Spring,Albania,55-64
1096,Female,60,Jeans,Clothing,14,Free Shipping,Yes,Spring,Albania,55-64
1097,Female,60,Jeans,Clothing,25,Free Shipping,Yes,Spring,Albania,55-64
1098,Male,60,Jeans,Clothing,41,Free Shipping,Yes,Spring,Albania,55-64
1099,Male,60,Jeans,Clothing,22,Free Shipping,Yes,Spring,Albania,55-64
1100,Male,60,Jeans,Clothing,63,Free Shipping,Yes,Spring,Albania,55-64
1101,Female,60,Jeans,Clothing,55,Free Shipping,Yes,Spring,Albania,55-64
1102,Male,55,Jeans,Clothing,98,Free Shipping,Yes,Spring,Albania,45-54
1103,Female,55,Jeans,Clothing,99,Free Shipping,Yes,Spring,Albania,45-54
1104,Female,55,Jeans,Clothing,65,Free Shipping,Yes,Spring,Albania,45-54
1105,Female,55,Jeans,Clothing,35,Free Shipping,Yes,Spring,Albania,45-54
1106,Female,55,Jeans,Clothing,85,Free Shipping,Yes,Spring,Albania,45-54
1107,Female,55,Jeans,Clothing,96,Free Shipping,Yes,Spring,Albania,45-54
1108,Male,55,Jeans,Clothing,74,Free Shipping,Yes,Spring,United states,45-54
1109,Female,55,Jeans,Clothing,52,Free Shipping,Yes,Spring,Afghanistan,45-54
1110,Female,55,Jeans,Clothing,22,Free Shipping,Yes,Spring,Afghanistan,45-54
1111,Female,55,Jeans,Clothing,21,Free Shipping,Yes,Spring,Afghanistan,45-54
1112,Female,55,Jeans,Clothing,45,Free Shipping,Yes,Spring,Afghanistan,45-54
1113,Male,55,Jeans,Clothing,77,Free Shipping,Yes,Spring,Afghanistan,45-54
1114,Male,55,Jeans,Clothing,50,Free Shipping,Yes,Spring,Afghanistan,45-54
1115,Male,55,Jeans,Clothing,25,Free Shipping,Yes,Spring,Afghanistan,45-54
1116,Female,55,Jeans,Clothing,15,Free Shipping,Yes,Spring,Afghanistan,45-54
1117,Male,55,Jeans,Clothing,69,Free Shipping,Yes,Spring,Afghanistan,45-54
1118,Female,55,Jeans,Clothing,85,Free Shipping,Yes,Spring,Afghanistan,45-54
1119,Female,55,Jeans,Clothing,12,Free Shipping,Yes,Spring,Afghanistan,45-54
1120,Female,18,Jeans,Clothing,100,Free Shipping,Yes,Spring,Afghanistan,Under 18
1121,Female,20,Jeans,Clothing,23,Free Shipping,Yes,Spring,Afghanistan,18-24
1122,Female,35,Jeans,Clothing,14,Free Shipping,Yes,Spring,Afghanistan,25-34
1123,Male,45,Jeans,Clothing,25,Free Shipping,Yes,Spring,Afghanistan,35-44
1124,Female,60,Jeans,Clothing,41,Free Shipping,Yes,Spring,Afghanistan,55-64
1125,Female,22,Jeans,Clothing,22,Free Shipping,Yes,Spring,Afghanistan,18-24
1126,Female,24,Jeans,Clothing,63,Free Shipping,Yes,Spring,Afghanistan,18-24
1127,Female,68,Jeans,Clothing,55,Free Shipping,Yes,Spring,Afghanistan,65+
1128,Male,53,Jeans,Clothing,98,Free Shipping,Yes,Spring,Afghanistan,45-54
1129,Male,74,Jeans,Clothing,99,Free Shipping,Yes,Spring,Afghanistan,65+
1130,Male,55,Jeans,Clothing,65,Free Shipping,Yes,Spring,Afghanistan,45-54
1131,Female,51,Jeans,Clothing,35,Free Shipping,Yes,Spring,Afghanistan,45-54
1132,Male,42,Jeans,Clothing,85,Free Shipping,Yes,Spring,Afghanistan,35-44
1133,Female,43,Jeans,Clothing,96,Free Shipping,Yes,Spring,Afghanistan,35-44
1134,Female,47,Jeans,Clothing,74,Free Shipping,Yes,Spring,Afghanistan,45-54
1135,Female,48,Jeans,Clothing,52,Free Shipping,Yes,Spring,Afghanistan,45-54
1136,Female,60,Jeans,Clothing,22,Free Shipping,Yes,Spring,Afghanistan,55-64
1137,Male,22,Jeans,Clothing,21,Free Shipping,Yes,Spring,Afghanistan,18-24
1138,Male,21,Jeans,Clothing,45,Free Shipping,Yes,Spring,Afghanistan,18-24
1139,Male,19,Jeans,Clothing,77,Free Shipping,Yes,Spring,Afghanistan,18-24
1140,Female,23,Jeans,Clothing,50,Free Shipping,Yes,Spring,Afghanistan,18-24
1141,Male,25,Jeans,Clothing,25,Free Shipping,Yes,Spring,Afghanistan,18-24
1142,Female,25,Jeans,Clothing,15,Free Shipping,Yes,Spring,Afghanistan,18-24
1143,Female,26,Jeans,Clothing,69,Free Shipping,Yes,Spring,Afghanistan,25-34
1144,Female,28,Jeans,Clothing,85,Free Shipping,Yes,Spring,Afghanistan,25-34
1145,Female,27,Jeans,Clothing,12,Free Shipping,Yes,Spring,Afghanistan,25-34
1146,Female,29,Jeans,Clothing,100,Free Shipping,Yes,Spring,Afghanistan,25-34
1147,Male,21,Jeans,Clothing,23,Free Shipping,Yes,Spring,Afghanistan,18-24
1148,Female,24,Jeans,Clothing,14,Free Shipping,Yes,Spring,Afghanistan,18-24
1149,Female,25,Jeans,Clothing,25,Free Shipping,Yes,Spring,Afghanistan,18-24
1150,Female,26,Jeans,Clothing,41,Free Shipping,Yes,Spring,Afghanistan,25-34
1151,Male,23,Jeans,Clothing,22,Free Shipping,Yes,Spring,Afghanistan,18-24
1152,Female,25,Jeans,Clothing,63,Free Shipping,Yes,Spring,Afghanistan,18-24
1153,Female,33,Jeans,Clothing,55,Free Shipping,Yes,Spring,Afghanistan,25-34
1154,Female,33,Jeans,Clothing,98,Free Shipping,Yes,Spring,Afghanistan,25-34
1155,Female,36,Jeans,Clothing,99,Free Shipping,Yes,Spring,Afghanistan,35-44
1156,Male,25,Jeans,Clothing,65,Free Shipping,Yes,Spring,Afghanistan,18-24
1157,Male,36,Jeans,Clothing,35,Free Shipping,Yes,Spring,Afghanistan,35-44
1158,Male,39,Jeans,Clothing,85,Free Shipping,Yes,Spring,Afghanistan,35-44
1159,Female,38,Jeans,Clothing,96,Free Shipping,Yes,Spring,Afghanistan,35-44
1160,Male,22,Jeans,Clothing,74,Free Shipping,Yes,Spring,Afghanistan,18-24
1161,Female,22,Jeans,Clothing,52,Express,Yes,Spring,Afghanistan,18-24
1162,Female,22,Jeans,Clothing,22,Free Shipping,Yes,Spring,Afghanistan,18-24
1163,Female,22,Jeans,Clothing,21,Next Day Air,Yes,Spring,Afghanistan,18-24
1164,Female,22,Jeans,Clothing,45,Express,Yes,Spring,Afghanistan,18-24
1165,Female,22,Jeans,Clothing,77,Free Shipping,Yes,Spring,Afghanistan,18-24
1166,Male,22,Jeans,Clothing,50,Next Day Air,Yes,Spring,Afghanistan,18-24
1167,Female,22,Jeans,Clothing,25,Express,Yes,Spring,Afghanistan,18-24
1168,Female,22,Jeans,Clothing,15,Free Shipping,Yes,Spring,Afghanistan,18-24
1169,Female,22,Jeans,Clothing,69,Next Day Air,Yes,Spring,Afghanistan,18-24
1170,Female,22,Jeans,Clothing,85,Express,Yes,Spring,Afghanistan,18-24
1171,Male,22,Jeans,Clothing,12,Free Shipping,Yes,Spring,Afghanistan,18-24
1172,Female,22,Jeans,Clothing,100,Next Day Air,Yes,Spring,Afghanistan,18-24
1173,Female,22,Jeans,Clothing,23,Express,Yes,Spring,Afghanistan,18-24
1174,Female,22,Jeans,Clothing,14,Free Shipping,Yes,Spring,Afghanistan,18-24
1175,Female,22,Jeans,Clothing,25,Next Day Air,Yes,Spring,Afghanistan,18-24
1176,Male,22,Jeans,Clothing,41,Express,Yes,Spring,Afghanistan,18-24
1177,Male,22,Jeans,Clothing,22,Free Shipping,Yes,Spring,Afghanistan,18-24
1178,Male,22,Jeans,Clothing,63,Next Day Air,Yes,Spring,Afghanistan,18-24
1179,Female,22,Jeans,Clothing,55,Express,Yes,Spring,Afghanistan,18-24
1180,Male,22,Jeans,Clothing,98,Free Shipping,Yes,Spring,Afghanistan,18-24
1181,Female,22,Jeans,Clothing,99,Next Day Air,Yes,Spring,Afghanistan,18-24
1182,Female,22,Jeans,Clothing,65,Express,Yes,Spring,Afghanistan,18-24
1183,Female,22,Jeans,Clothing,35,Free Shipping,Yes,Spring,Afghanistan,18-24
1184,Female,22,Jeans,Clothing,85,Next Day Air,Yes,Spring,Afghanistan,18-24
1185,Female,22,Jeans,Clothing,96,Express,Yes,Spring,Afghanistan,18-24
1186,Male,22,Jeans,Clothing,74,Free Shipping,Yes,Spring,Afghanistan,18-24
1187,Female,22,Jeans,Clothing,52,Next Day Air,Yes,Spring,Afghanistan,18-24
1188,Female,22,Jeans,Clothing,22,Express,Yes,Spring,Afghanistan,18-24
1189,Female,22,Jeans,Clothing,21,Free Shipping,Yes,Spring,Afghanistan,18-24
1190,Female,22,Jeans,Clothing,45,Next Day Air,Yes,Spring,Afghanistan,18-24
1191,Male,22,Jeans,Clothing,77,Express,Yes,Spring,Afghanistan,18-24
1192,Female,22,Jeans,Clothing,50,Free Shipping,Yes,Spring,Afghanistan,18-24
1193,Male,22,Jeans,Clothing,25,Next Day Air,Yes,Spring,Afghanistan,18-24
1194,Female,22,Jeans,Clothing,15,Express,Yes,Spring,Afghanistan,18-24
1195,Female,22,Jeans,Clothing,69,Free Shipping,Yes,Spring,Afghanistan,18-24
1196,Female,22,Jeans,Clothing,85,Next Day Air,Yes,Spring,Australia,18-24
1197,Female,22,Jeans,Clothing,12,Express,Yes,Spring,Australia,18-24
1198,Male,22,Jeans,Clothing,100,Free Shipping,Yes,Spring,Australia,18-24
1199,Male,22,Jeans,Clothing,23,Next Day Air,Yes,Spring,Australia,18-24
1200,Male,22,Jeans,Clothing,14,Express,Yes,Spring,Australia,18-24
1201,Male,22,Jeans,Clothing,25,Free Shipping,Yes,Spring,Australia,18-24
1202,Male,22,Jeans,Clothing,41,Next Day Air,Yes,Spring,Australia,18-24
1203,Female,22,Jeans,Clothing,22,Express,Yes,Spring,Australia,18-24
1204,Female,22,Jeans,Clothing,63,Free Shipping,Yes,Spring,Australia,18-24
1205,Female,22,Jeans,Clothing,55,Next Day Air,Yes,Spring,Australia,18-24
1206,Female,22,Jeans,Clothing,98,Express,Yes,Spring,Australia,18-24
1207,Female,22,Jeans,Clothing,99,Free Shipping,Yes,Spring,Australia,18-24
1208,Female,22,Jeans,Clothing,65,Next Day Air,Yes,Spring,Australia,18-24
1209,Male,22,Jeans,Clothing,35,Express,Yes,Spring,Australia,18-24
1210,Female,22,Jeans,Clothing,85,Free Shipping,Yes,Spring,Australia,18-24
1211,Male,22,Jeans,Clothing,96,Next Day Air,Yes,Spring,Australia,18-24
1212,Female,22,Jeans,Clothing,74,Express,Yes,Spring,Australia,18-24
1213,Female,22,Jeans,Clothing,52,Free Shipping,Yes,Spring,Australia,18-24
1214,Female,22,Jeans,Clothing,22,Next Day Air,Yes,Spring,Australia,18-24
1215,Male,22,Jeans,Clothing,21,Express,Yes,Spring,Australia,18-24
1216,Male,22,Jeans,Clothing,45,Free Shipping,Yes,Spring,Australia,18-24
1217,Female,22,Jeans,Clothing,77,Next Day Air,Yes,Spring,Australia,18-24
1218,Male,22,Jeans,Clothing,50,Express,Yes,Spring,Australia,18-24
1219,Male,22,Jeans,Clothing,25,Free Shipping,Yes,Spring,Australia,18-24
1220,Female,22,Jeans,Clothing,15,Next Day Air,Yes,Spring,Australia,18-24
1221,Male,22,Jeans,Clothing,69,Express,Yes,Spring,Australia,18-24
1222,Male,22,Jeans,Clothing,85,Free Shipping,Yes,Spring,Australia,18-24
1223,Female,22,Jeans,Clothing,12,Next Day Air,Yes,Spring,Australia,18-24
1224,Male,22,Jeans,Clothing,100,Express,Yes,Spring,Australia,18-24
1225,Female,22,Jeans,Clothing,23,Free Shipping,Yes,Spring,Australia,18-24
1226,Male,22,Jeans,Clothing,14,Next Day Air,Yes,Spring,Australia,18-24
1227,Female,22,Jeans,Clothing,25,Express,Yes,Spring,Australia,18-24
1228,Male,22,Jeans,Clothing,41,Free Shipping,Yes,Spring,Australia,18-24
1229,Female,22,Jeans,Clothing,22,Next Day Air,Yes,Spring,Australia,18-24
1230,Female,22,Jeans,Clothing,63,Express,Yes,Spring,Australia,18-24
1231,Male,22,Jeans,Clothing,55,Free Shipping,Yes,Spring,Australia,18-24
1232,Female,22,Jeans,Clothing,98,Next Day Air,Yes,Spring,Australia,18-24
1233,Male,22,Jeans,Clothing,99,Express,Yes,Spring,Australia,18-24
1234,Male,22,Jeans,Clothing,65,Free Shipping,Yes,Spring,Australia,18-24
1235,Female,22,Jeans,Clothing,35,Next Day Air,Yes,Spring,Australia,18-24
1236,Female,22,Jeans,Clothing,85,Express,Yes,Spring,Australia,18-24
1237,Female,22,Jeans,Clothing,96,Free Shipping,Yes,Spring,Australia,18-24
1238,Female,22,Jeans,Clothing,74,Next Day Air,Yes,Spring,Australia,18-24
1239,Female,22,Jeans,Clothing,52,Express,Yes,Spring,Australia,18-24
1240,Female,22,Jeans,Clothing,22,Free Shipping,Yes,Spring,Australia,18-24
1241,Female,22,Jeans,Clothing,21,Next Day Air,Yes,Spring,Australia,18-24
1242,Male,22,Jeans,Clothing,45,Express,Yes,Spring,Australia,18-24
1243,Male,22,Jeans,Clothing,77,Free Shipping,Yes,Spring,Australia,18-24
1244,Female,22,Jeans,Clothing,50,Next Day Air,Yes,Spring,Australia,18-24
1245,Female,22,Jeans,Clothing,25,Express,Yes,Spring,Australia,18-24
1246,Female,22,Jeans,Clothing,15,Free Shipping,Yes,Spring,Australia,18-24
1247,Female,22,Jeans,Clothing,69,Next Day Air,Yes,Spring,Australia,18-24
1248,Female,22,Jeans,Clothing,85,Express,Yes,Spring,Australia,18-24
1249,Female,22,Jeans,Clothing,12,Free Shipping,Yes,Spring,Australia,18-24
1250,Female,22,Jeans,Clothing,100,Next Day Air,Yes,Spring,Australia,18-24
1251,Female,22,Jeans,Clothing,23,Express,Yes,Spring,Australia,18-24
1252,Male,22,Jeans,Clothing,14,Free Shipping,Yes,Spring,Australia,18-24
1253,Female,22,Jeans,Clothing,25,Next Day Air,Yes,Spring,Australia,18-24
1254,Male,22,Jeans,Clothing,41,Express,Yes,Spring,Australia,18-24
1255,Female,22,Jeans,Clothing,22,Free Shipping,Yes,Spring,Australia,18-24
1256,Male,22,Jeans,Clothing,63,Next Day Air,Yes,Spring,Australia,18-24
1257,Female,22,Jeans,Clothing,55,Express,Yes,Spring,Australia,18-24
1258,Male,22,Jeans,Clothing,98,Free Shipping,Yes,Spring,Australia,18-24
1259,Female,22,Jeans,Clothing,99,Next Day Air,Yes,Spring,Australia,18-24
1260,Male,22,Jeans,Clothing,65,Express,Yes,Spring,Australia,18-24
1261,Male,22,Jeans,Clothing,35,Free Shipping,Yes,Spring,Australia,18-24
1262,Male,22,Jeans,Clothing,85,Next Day Air,Yes,Spring,Australia,18-24
1263,Female,22,Jeans,Clothing,96,Express,Yes,Spring,Australia,18-24
1264,Female,22,Jeans,Clothing,74,Free Shipping,Yes,Spring,Australia,18-24
1265,Male,22,Jeans,Clothing,52,Next Day Air,Yes,Spring,Australia,18-24
1266,Male,22,Jeans,Clothing,22,Express,Yes,Spring,Australia,18-24
1267,Female,22,Jeans,Clothing,21,Free Shipping,Yes,Spring,Australia,18-24
1268,Female,22,Jeans,Clothing,45,Next Day Air,Yes,Spring,Australia,18-24
1269,Male,22,Jeans,Clothing,77,Express,Yes,Spring,Australia,18-24
1270,Female,22,Jeans,Clothing,50,Free Shipping,Yes,Spring,Australia,18-24
1271,Male,22,Jeans,Clothing,25,Next Day Air,Yes,Spring,Australia,18-24
1272,Female,22,Jeans,Clothing,15,Express,Yes,Spring,Australia,18-24
1273,Female,22,Jeans,Clothing,69,Free Shipping,Yes,Spring,Australia,18-24
1274,Female,22,Jeans,Clothing,85,Next Day Air,Yes,Spring,Australia,18-24
1275,Male,22,Jeans,Clothing,12,Express,Yes,Spring,Australia,18-24
1276,Male,22,Jeans,Clothing,100,Free Shipping,Yes,Spring,Australia,18-24
1277,Female,22,Jeans,Clothing,23,Next Day Air,Yes,Spring,Australia,18-24
1278,Male,22,Jeans,Clothing,14,Express,Yes,Spring,Australia,18-24
1279,Female,22,Jeans,Clothing,25,Free Shipping,Yes,Spring,Australia,18-24
1280,Female,22,Jeans,Clothing,41,Next Day Air,Yes,Spring,Australia,18-24
1281,Male,22,Jeans,Clothing,22,Express,Yes,Spring,Australia,18-24
1282,Male,22,Jeans,Clothing,63,Free Shipping,Yes,Spring,Australia,18-24
1283,Male,22,Jeans,Clothing,55,Next Day Air,Yes,Spring,Australia,18-24
1284,Female,22,Jeans,Clothing,98,Express,Yes,Spring,Australia,18-24
1285,Female,22,Jeans,Clothing,99,Free Shipping,Yes,Spring,Australia,18-24
1286,Male,22,Jeans,Clothing,65,Next Day Air,Yes,Spring,Australia,18-24
1287,Female,22,Jeans,Clothing,35,Express,Yes,Spring,Australia,18-24
1288,Female,22,Jeans,Clothing,85,Free Shipping,Yes,Spring,Australia,18-24
1289,Female,22,Jeans,Clothing,96,Next Day Air,Yes,Spring,Australia,18-24
1290,Female,22,Jeans,Clothing,74,Express,Yes,Spring,Australia,18-24
1291,Female,22,Jeans,Clothing,52,Free Shipping,Yes,Spring,Australia,18-24
1292,Male,22,Jeans,Clothing,22,Next Day Air,Yes,Spring,Australia,18-24
1293,Male,22,Jeans,Clothing,21,Express,Yes,Spring,Australia,18-24
1294,Female,22,Jeans,Clothing,45,Free Shipping,Yes,Spring,Australia,18-24
1295,Female,22,Jeans,Clothing,77,Next Day Air,Yes,Spring,Australia,18-24
1296,Male,22,Jeans,Clothing,50,Express,Yes,Spring,Australia,18-24
1297,Female,22,Jeans,Clothing,25,Free Shipping,Yes,Spring,Australia,18-24
1298,Female,22,Jeans,Clothing,15,Next Day Air,Yes,Spring,Australia,18-24
1299,Male,22,Jeans,Clothing,69,Express,Yes,Spring,Australia,18-24
1300,Male,22,Jeans,Clothing,85,Free Shipping,Yes,Spring,Australia,18-24
1301,Female,22,Jeans,Clothing,12,Next Day Air,Yes,Spring,Australia,18-24
1302,Female,22,Jeans,Clothing,100,Express,Yes,Spring,Australia,18-24
1303,Male,22,Jeans,Clothing,23,Free Shipping,Yes,Spring,Australia,18-24
1304,Male,22,Jeans,Clothing,14,Next Day Air,Yes,Spring,Australia,18-24
1305,Male,22,Jeans,Clothing,25,Express,Yes,Spring,Australia,18-24
1306,Female,22,Jeans,Clothing,41,Free Shipping,Yes,Spring,Australia,18-24
1307,Female,22,Jeans,Clothing,22,Next Day Air,Yes,Spring,Australia,18-24
1308,Male,22,Jeans,Clothing,63,Express,Yes,Spring,Australia,18-24
1309,Male,22,Jeans,Clothing,55,Free Shipping,Yes,Spring,Australia,18-24
1310,Male,22,Jeans,Clothing,98,Next Day Air,Yes,Spring,Australia,18-24
1311,Male,22,Jeans,Clothing,99,Express,Yes,Spring,Australia,18-24
1312,Female,22,Jeans,Clothing,65,Free Shipping,Yes,Spring,Australia,18-24
1313,Female,22,Jeans,Clothing,35,Next Day Air,Yes,Spring,Australia,18-24
1314,Male,22,Jeans,Clothing,85,Express,Yes,Spring,Australia,18-24
1315,Female,22,Jeans,Clothing,96,Free Shipping,Yes,Spring,Australia,18-24
1316,Female,22,Jeans,Clothing,74,Next Day Air,Yes,Spring,Australia,18-24
1317,Female,22,Jeans,Clothing,52,Express,Yes,Spring,Australia,18-24
1318,Female,22,Jeans,Clothing,22,Free Shipping,Yes,Spring,Australia,18-24
1319,Female,22,Jeans,Clothing,21,Next Day Air,Yes,Spring,Australia,18-24
1320,Female,22,Jeans,Clothing,45,Express,Yes,Spring,Australia,18-24
1321,Male,22,Jeans,Clothing,77,Free Shipping,Yes,Spring,Australia,18-24
1322,Female,22,Jeans,Clothing,50,Next Day Air,Yes,Spring,Australia,18-24
1323,Female,22,Blouse,Clothing,25,Express,Yes,Spring,Australia,18-24
1324,Male,22,Blouse,Clothing,15,Free Shipping,Yes,Spring,Australia,18-24
1325,Female,22,Blouse,Clothing,69,Next Day Air,Yes,Spring,Australia,18-24
1326,Female,22,Blouse,Clothing,85,Express,Yes,Spring,Australia,18-24
1327,Male,22,Blouse,Clothing,12,Free Shipping,Yes,Spring,Australia,18-24
1328,Male,22,Blouse,Clothing,100,Next Day Air,Yes,Spring,Australia,18-24
1329,Male,22,Blouse,Clothing,23,Express,Yes,Spring,Australia,18-24
1330,Male,22,Blouse,Clothing,14,Free Shipping,Yes,Spring,Australia,18-24
1331,Male,22,Blouse,Clothing,25,Next Day Air,Yes,Spring,Australia,18-24
1332,Male,22,Blouse,Clothing,41,Express,Yes,Spring,Australia,18-24
1333,Female,22,Blouse,Clothing,22,Free Shipping,Yes,Spring,Australia,18-24
1334,Female,22,Blouse,Clothing,63,Next Day Air,Yes,Spring,United States,18-24
1335,Male,22,Blouse,Clothing,55,Express,Yes,Spring,United States,18-24
1336,Female,22,Blouse,Clothing,98,Free Shipping,Yes,Spring,United States,18-24
1337,Female,22,Blouse,Clothing,99,Next Day Air,Yes,Spring,United States,18-24
1338,Male,22,Blouse,Clothing,65,Express,Yes,Spring,United States,18-24
1339,Male,22,Blouse,Clothing,35,Free Shipping,Yes,Spring,United States,18-24
1340,Female,22,Blouse,Clothing,85,Next Day Air,Yes,Spring,United States,18-24
1341,Female,22,Blouse,Clothing,96,Express,Yes,Spring,United States,18-24
1342,Male,22,Blouse,Clothing,74,Free Shipping,Yes,Spring,United States,18-24
1343,Female,22,Blouse,Clothing,52,Next Day Air,Yes,Spring,United States,18-24
1344,Female,22,Blouse,Clothing,22,Express,Yes,Spring,United States,18-24
1345,Male,22,Blouse,Clothing,21,Free Shipping,Yes,Spring,United States,18-24
1346,Male,22,Blouse,Clothing,45,Next Day Air,Yes,Spring,United States,18-24
